"","year","UKPRN","Institution","cah","Subject","Level","QuestionNumber","A1","A2","A3","A4","A5","N/A","Confidence interval - min","Actual value","Confidence interval - max","Response","Sample Size","Positivity measure (%)","Benchmark (%)","Difference (ppt)","Standard deviation","Contribution to benchmark (%)","Materially below benchmark (%)","Broadly in line with benchmark (%)","Materially above benchmark (%)","Publication response headcount","Publication response rate (%)","theme","q","question","ans_sd","ans_d","ans_n","ans_a","ans_sa","r","tm","ucl","ucl_all","rzall","ucl_comp"
"2141",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q07","50.5","80.5","48","4.5","",0,"","","",183.5,259,71.4,79.1,-7.7,3.1,1.9,95.4,4.6,0,220,70.8,"learnopp","diff_topics","To what extent have you had the chance to bring together information and ideas from different topics?",4.5,48,NA,80.5,50.5,0.339237057220708,TRUE,FALSE,"All other",-1.04974101316848,TRUE
"2142",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q08","55","76.5","40.5","11.5","",0,"","","",183.5,259,71.7,74,-2.4,3.2,1.9,48.5,45.1,6.4,220,70.8,"learnopp","balance","To what extent does your course have the right balance of directed and independent study?",11.5,40.5,NA,76.5,55,0.335149863760218,TRUE,FALSE,"All other",-0.420717843557684,TRUE
"2143",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q09","46.5","93","34.5","9.5","",0,"","","",183.5,259,76,77.6,-1.6,2.9,1.9,37.5,54.2,8.3,220,70.8,"learnopp","future","How well has your course developed your knowledge and skills that you think you will need for your future?",9.5,34.5,NA,93,46.5,0.361035422343324,TRUE,FALSE,"All other",-0.486338547135468,TRUE
"2144",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q10","40.5","79.5","54","9.5","",0,"","","",183.5,259,65.4,73.7,-8.3,3.3,1.9,96,3.9,0.1,220,70.8,"assessment","clear","How clear were the marking criteria used to assess your work?",9.5,54,NA,79.5,40.5,0.23841961852861,TRUE,FALSE,"All other",-0.944136266150216,TRUE
"2145",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q11","21","100.5","53","9","",0,"","","",183.5,259,66.2,75.2,-9,3.2,1.9,97.7,2.2,0,220,70.8,"assessment","fair","How fair has the marking and assessment been on your course?",9,53,NA,100.5,21,0.194822888283379,TRUE,FALSE,"All other",-1.25857223400731,TRUE
"2146",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q12","33","101.5","37.5","11.5","",0,"","","",183.5,259,73.3,75.3,-2,3.1,1.9,43.5,49.1,7.5,220,70.8,"assessment","demolearning","How well have assessments allowed you to demonstrate what you have learned?",11.5,37.5,NA,101.5,33,0.291553133514986,TRUE,FALSE,"All other",-0.589513483678594,TRUE
"2147",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q13","54","100","22","5","",2.5,"","","",181,259,85.1,78.8,6.3,2.7,1.9,0.1,7.8,92.2,220,70.8,"assessment","timely","How often have you received assessment feedback on time?",5,22,NA,100,54,0.486187845303867,TRUE,FALSE,"All other",-0.105788641949506,TRUE
"2148",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q14","23","83","56.5","21","",0,"","","",183.5,259,57.8,65.1,-7.3,3.5,1.9,91.5,8.2,0.2,220,70.8,"assessment","helpful","How often does feedback help you to improve your work?",21,56.5,NA,83,23,0.0831062670299728,TRUE,FALSE,"All other",-1.01856587638458,TRUE
"2149",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q15","66","89.5","21.5","5","",1.5,"","","",182,259,85.4,81,4.5,2.7,1.9,0.5,22.7,76.9,220,70.8,"academic","contact","How easy was it to contact teaching staff when you needed to?",5,21.5,NA,89.5,66,0.521978021978022,TRUE,FALSE,"All other",0.232425900115432,TRUE
"2150",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q16","42.5","102","31","6.5","",1.5,"","","",182,259,79.4,79.8,-0.4,2.9,1.9,23.2,61,15.9,220,70.8,"academic","support","How well have teaching staff supported your learning?",6.5,31,NA,102,42.5,0.392857142857143,TRUE,FALSE,"All other",-0.384256120686009,TRUE
"2151",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q17","55.5","101.5","22","3.5","",1,"","","",182.5,259,86,78.3,7.7,2.7,1.9,0,2.8,97.1,220,70.8,"management","organised","How well organised is your course?",3.5,22,NA,101.5,55.5,0.502739726027397,TRUE,FALSE,"All other",0.707325278809552,TRUE
"2152",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q18","47.5","96","32.5","6.5","",1,"","","",182.5,259,78.6,76.8,1.8,3,1.9,7.6,51.6,40.9,220,70.8,"management","comms","How well were any changes to teaching on your course communicated?",6.5,32.5,NA,96,47.5,0.398630136986301,TRUE,FALSE,"All other",0.156527365774494,TRUE
"2153",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q19","55","93","23.5","6.5","",5,"","","",178,259,83.1,85.1,-2,2.6,1.9,42.2,53.3,4.5,220,70.8,"resource","IT","How well have the IT resources and facilities supported your learning?",6.5,23.5,NA,93,55,0.467696629213483,TRUE,FALSE,"All other",-0.23177298500886,TRUE
"2154",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q20","100.5","68.5","9.5","4","",0.5,"","","",182.5,259,92.6,90.1,2.5,2,1.9,0.6,49.2,50.2,220,70.8,"resource","library","How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",4,9.5,NA,68.5,100.5,0.69041095890411,TRUE,FALSE,"All other",0.737343480412214,TRUE
"2155",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q21","57.5","92.5","25","2.5","",5.5,"","","",177.5,259,84.5,86.6,-2.1,2.5,2,43.8,52.7,3.5,220,70.8,"resource","access","How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",2.5,25,NA,92.5,57.5,0.5,TRUE,FALSE,"All other",-0.284673629057347,TRUE
"2156",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q22","61.5","87.5","29","4.5","",0.5,"","","",182.5,259,81.6,82.8,-1.1,2.8,1.9,31.2,58.7,10.1,220,70.8,"voice","opportunity","To what extent do you get the right opportunities to give feedback on your course?",4.5,29,NA,87.5,61.5,0.472602739726027,TRUE,FALSE,"All other",-0.36000122813606,TRUE
"2157",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q23","50","87.5","35","8.5","",2,"","","",181,259,76,75.6,0.4,3.1,1.9,17.8,57.5,24.7,220,70.8,"voice","valued","To what extent are students opinions about the course valued by staff?",8.5,35,NA,87.5,50,0.374309392265193,TRUE,FALSE,"All other",-0.164530591825843,TRUE
"2158",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q24","35","72.5","61.5","11.5","",0.5,"","","",180.5,259,59.6,60.6,-1,3.6,1.9,33.9,50,16.1,220,70.8,"voice","acted_upon","How clear is it that students feedback on the course is acted on?",11.5,61.5,NA,72.5,35,0.160664819944598,TRUE,FALSE,"All other",-0.111557357169974,TRUE
"2159",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q26","61","71","37","10.5","",1,"","","",179.5,259,73.5,75,-1.5,3.2,1.9,37.1,52.1,10.7,220,70.8,"mental_health","comms","How well communicated was information about your university/colleges mental wellbeing support services?",10.5,37,NA,71,61,0.376044568245125,FALSE,FALSE,"All other",-0.137517914440365,TRUE
"2160",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q27","52","96.5","26.5","3","",1.5,"","","",178,259,83.4,83.4,0,2.7,2.2,18.1,63.9,18,220,70.8,"freedom","expression","During your studies, how free did you feel to express your ideas, opinions, and beliefs?",3,26.5,NA,96.5,52,0.471910112359551,FALSE,FALSE,"All other",-0.235608795411462,TRUE
"2161",2023,10007167,"University of York","CAH04","Psychology","","Q01","31","87","3","2","",0,"","","",123,159,95.9,91.8,4.1,2.2,1.1,0.1,22.3,77.6,123,77.4,"teaching","explain","How good are teaching staff at explaining things?",2,3,NA,87,31,0.577235772357724,TRUE,FALSE,"All other",0.105404790531634,TRUE
"2162",2023,10007167,"University of York","CAH04","Psychology","","Q02","23","83","13","4","",0,"","","",123,159,86.2,76.9,9.2,3.4,1.1,0,2.3,97.6,123,77.4,"teaching","interest","How often do teaching staff make the subject engaging?",4,13,NA,83,23,0.439024390243902,TRUE,FALSE,"All other",0.405405084220064,TRUE
"2163",2023,10007167,"University of York","CAH04","Psychology","","Q03","50","60","10","3","",0,"","","",123,159,89.4,84.5,4.9,2.9,1.1,0.5,19.1,80.4,123,77.4,"teaching","stimulating","How often is the course intellectually stimulating?",3,10,NA,60,50,0.585365853658537,TRUE,FALSE,"All other",0.537766303201726,TRUE
"2164",2023,10007167,"University of York","CAH04","Psychology","","Q04","45","64","9","5","",0,"","","",123,159,88.6,80.6,8,3.1,1.1,0,3.6,96.3,123,77.4,"teaching","challenge","How often does your course challenge you to achieve your best work?",5,9,NA,64,45,0.548780487804878,TRUE,FALSE,"All other",0.388762582603275,TRUE
"2165",2023,10007167,"University of York","CAH04","Psychology","","Q05","47","59","15","2","",0,"","","",123,159,86.2,80.2,5.9,3.3,1.1,0.6,14.5,84.9,123,77.4,"learnopp","depth","To what extent have you had the chance to explore ideas and concepts in depth?",2,15,NA,59,47,0.544715447154472,TRUE,FALSE,"All other",0.616777065622409,TRUE
"2166",2023,10007167,"University of York","CAH04","Psychology","","Q06","48","61","13","1","",0,"","","",123,159,88.6,84.7,4,2.9,1.1,1.3,29.4,69.3,123,77.4,"learnopp","builds","How well does your course introduce subjects and skills in a way that builds on what you have already learned?",1,13,NA,61,48,0.577235772357724,TRUE,FALSE,"All other",0.587821090333692,TRUE
"2167",2023,10007167,"University of York","CAH04","Psychology","","Q07","46","43","31","3","",0,"","","",123,159,72.4,79,-6.6,3.8,1.1,86.3,12.9,0.8,123,77.4,"learnopp","diff_topics","To what extent have you had the chance to bring together information and ideas from different topics?",3,31,NA,43,46,0.398373983739837,TRUE,FALSE,"All other",-0.562993743705466,TRUE
"2168",2023,10007167,"University of York","CAH04","Psychology","","Q08","48","47","22","6","",0,"","","",123,159,77.2,73,4.2,3.8,1.1,3.7,28.6,67.7,123,77.4,"learnopp","balance","To what extent does your course have the right balance of directed and independent study?",6,22,NA,47,48,0.443089430894309,TRUE,FALSE,"All other",0.282808224011269,TRUE
"2169",2023,10007167,"University of York","CAH04","Psychology","","Q09","34","70","17","2","",0,"","","",123,159,84.6,77.1,7.5,3.4,1.1,0.2,6.8,93,123,77.4,"learnopp","future","How well has your course developed your knowledge and skills that you think you will need for your future?",2,17,NA,70,34,0.475609756097561,TRUE,FALSE,"All other",0.306947321456293,TRUE
"2170",2023,10007167,"University of York","CAH04","Psychology","","Q10","30","67","16","10","",0,"","","",123,159,78.9,73.9,5,3.7,1.1,2.2,22.9,74.9,123,77.4,"assessment","clear","How clear were the marking criteria used to assess your work?",10,16,NA,67,30,0.369918699186992,TRUE,FALSE,"All other",-0.102431343628078,TRUE
"2171",2023,10007167,"University of York","CAH04","Psychology","","Q11","20","77","20","6","",0,"","","",123,159,78.9,76.6,2.3,3.6,1.1,9.3,43,47.6,123,77.4,"assessment","fair","How fair has the marking and assessment been on your course?",6,20,NA,77,20,0.345528455284553,TRUE,FALSE,"All other",-0.178329636243859,TRUE
"2172",2023,10007167,"University of York","CAH04","Psychology","","Q12","22","70","27","4","",0,"","","",123,159,74.8,75.1,-0.3,3.7,1.1,27.5,49.5,22.9,123,77.4,"assessment","demolearning","How well have assessments allowed you to demonstrate what you have learned?",4,27,NA,70,22,0.321138211382114,TRUE,FALSE,"All other",-0.371576212142281,TRUE
"2173",2023,10007167,"University of York","CAH04","Psychology","","Q13","49","51","17","6","",0,"","","",123,159,81.3,78.8,2.5,3.4,1.1,7.3,42.6,50.1,123,77.4,"assessment","timely","How often have you received assessment feedback on time?",6,17,NA,51,49,0.48780487804878,TRUE,FALSE,"All other",-0.100126829397577,TRUE
"2174",2023,10007167,"University of York","CAH04","Psychology","","Q14","20","62","32","9","",0,"","","",123,159,66.7,64.5,2.2,4.1,1.1,12.8,40.3,46.9,123,77.4,"assessment","helpful","How often does feedback help you to improve your work?",9,32,NA,62,20,0.211382113821138,TRUE,FALSE,"All other",-0.335731056978862,TRUE
"2175",2023,10007167,"University of York","CAH04","Psychology","","Q15","51","60","8","4","",0,"","","",123,159,90.2,81.7,8.6,3.1,1.1,0,2.4,97.6,123,77.4,"academic","contact","How easy was it to contact teaching staff when you needed to?",4,8,NA,60,51,0.59349593495935,TRUE,FALSE,"All other",0.657038091322313,TRUE
"2176",2023,10007167,"University of York","CAH04","Psychology","","Q16","41","62","16","4","",0,"","","",123,159,83.7,80.3,3.5,3.4,1.1,3.8,34.9,61.3,123,77.4,"academic","support","How well have teaching staff supported your learning?",4,16,NA,62,41,0.48780487804878,TRUE,FALSE,"All other",0.228219672307976,TRUE
"2177",2023,10007167,"University of York","CAH04","Psychology","","Q17","49","64","8","2","",0,"","","",123,159,91.9,78,13.9,3.1,1.1,0,0,100,123,77.4,"management","organised","How well organised is your course?",2,8,NA,64,49,0.609756097560976,TRUE,FALSE,"All other",1.2620387193155,TRUE
"2178",2023,10007167,"University of York","CAH04","Psychology","","Q18","49","52","16","3","",3,"","","",120,159,84.2,76.2,7.9,3.5,1.1,0.2,6.1,93.8,123,77.4,"management","comms","How well were any changes to teaching on your course communicated?",3,16,NA,52,49,0.533333333333333,TRUE,FALSE,"All other",0.974227148541692,TRUE
"2179",2023,10007167,"University of York","CAH04","Psychology","","Q19","36","74","5","3","",5,"","","",118,159,93.2,85.5,7.7,2.8,1.1,0,3,97,123,77.4,"resource","IT","How well have the IT resources and facilities supported your learning?",3,5,NA,74,36,0.572033898305085,TRUE,FALSE,"All other",0.731185420656663,TRUE
"2180",2023,10007167,"University of York","CAH04","Psychology","","Q20","54","58","7","2","",2,"","","",121,159,92.6,90.5,2.1,2.5,1.1,3.4,53.8,42.8,123,77.4,"resource","library","How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",2,7,NA,58,54,0.640495867768595,TRUE,FALSE,"All other",0.239530349360856,TRUE
"2181",2023,10007167,"University of York","CAH04","Psychology","","Q21","40","72","8","1","",2,"","","",121,159,92.6,87.1,5.5,2.7,1.2,0.2,13.4,86.4,123,77.4,"resource","access","How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",1,8,NA,72,40,0.586776859504132,TRUE,FALSE,"All other",0.54743358220464,TRUE
"2182",2023,10007167,"University of York","CAH04","Psychology","","Q22","44","57","18","3","",1,"","","",122,159,82.8,82.7,0,3.4,1.1,23,53.1,23.8,123,77.4,"voice","opportunity","To what extent do you get the right opportunities to give feedback on your course?",3,18,NA,57,44,0.495901639344262,TRUE,FALSE,"All other",-0.187520511291343,TRUE
"2183",2023,10007167,"University of York","CAH04","Psychology","","Q23","43","51","20","5","",3,"","","",119,159,79,75.3,3.7,3.8,1.1,5.2,32.6,62.2,123,77.4,"voice","valued","To what extent are students opinions about the course valued by staff?",5,20,NA,51,43,0.449579831932773,TRUE,FALSE,"All other",0.260046051057144,TRUE
"2184",2023,10007167,"University of York","CAH04","Psychology","","Q24","29","44","36","11","",2,"","","",120,159,60.8,59.5,1.3,4.3,1.1,18.8,41.7,39.5,123,77.4,"voice","acted_upon","How clear is it that students feedback on the course is acted on?",11,36,NA,44,29,0.183333333333333,TRUE,FALSE,"All other",-0.00112505046584093,TRUE
"2185",2023,10007167,"University of York","CAH04","Psychology","","Q26","47","50","18","4","",2,"","","",119,159,81.5,74.8,6.7,3.7,1.1,0.7,12.4,86.9,123,77.4,"mental_health","comms","How well communicated was information about your university/colleges mental wellbeing support services?",4,18,NA,50,47,0.495798319327731,FALSE,FALSE,"All other",0.641833581916192,TRUE
"2186",2023,10007167,"University of York","CAH04","Psychology","","Q27","39","62","14","2","",3,"","","",117,159,86.3,83.4,3,3.3,1.3,4.7,39.6,55.7,123,77.4,"freedom","expression","During your studies, how free did you feel to express your ideas, opinions, and beliefs?",2,14,NA,62,39,0.521367521367521,FALSE,FALSE,"All other",0.217282251689484,TRUE
"2187",2023,10007774,"University of Oxford","CAH04","Psychology","","Q01","6.23","8.11","0.16","0","",0,"","","",14.5,25.7,98.9,91.6,7.3,5.6,0.2,4,15.4,80.6,55,56.4,"teaching","explain","How good are teaching staff at explaining things?",0,0.16,NA,8.11,6.23,0.703793103448276,TRUE,FALSE,"All other",1.22245062924831,TRUE
"2188",2023,10007774,"University of Oxford","CAH04","Psychology","","Q02","5.45","7.96","1.09","0","",0,"","","",14.5,25.7,92.5,76.8,15.7,9.2,0.2,2.3,5.1,92.5,55,56.4,"teaching","interest","How often do teaching staff make the subject engaging?",0,1.09,NA,7.96,5.45,0.612758620689655,TRUE,FALSE,"All other",1.59133030555895,TRUE
"2189",2023,10007774,"University of Oxford","CAH04","Psychology","","Q03","10.92","3.58","0","0","",0,"","","",14.5,25.7,100,84.6,15.4,6.8,0.2,0.4,2.5,97.1,55,56.4,"teaching","stimulating","How often is the course intellectually stimulating?",0,0,NA,3.58,10.92,0.876551724137931,TRUE,FALSE,"All other",2.73216273514166,TRUE
"2190",2023,10007774,"University of Oxford","CAH04","Psychology","","Q04","11.06","2.81","0.63","0","",0,"","","",14.5,25.7,95.7,80,15.7,7.8,0.2,1,3.6,95.4,55,56.4,"teaching","challenge","How often does your course challenge you to achieve your best work?",0,0.63,NA,2.81,11.06,0.837931034482759,TRUE,FALSE,"All other",2.44224607866591,TRUE
"2191",2023,10007774,"University of Oxford","CAH04","Psychology","","Q05","9.03","3.92","1.24","0.31","",0,"","","",14.5,25.7,89.3,79.3,10,9.1,0.2,8.5,12,79.5,55,56.4,"learnopp","depth","To what extent have you had the chance to explore ideas and concepts in depth?",0.31,1.24,NA,3.92,9.03,0.693793103448276,TRUE,FALSE,"All other",1.81709088897721,TRUE
"2192",2023,10007774,"University of Oxford","CAH04","Psychology","","Q06","4.83","6.71","2.96","0","",0,"","","",14.5,25.7,79.6,84,-4.4,9.5,0.2,57.9,18.7,23.4,55,56.4,"learnopp","builds","How well does your course introduce subjects and skills in a way that builds on what you have already learned?",0,2.96,NA,6.71,4.83,0.462413793103448,TRUE,FALSE,"All other",-0.385679740999747,TRUE
